chassis,variant,mc_idx,alpha,r_max,kd_max,beta_ATPM,Ka_r,Ki_r,PFL_inh_K,gamma_NADH,X,glc,EtOH,For,Ac,peak_S,opt_frac
KO11,A,105,0.13952330368004046,7.143939087662309,4.8606821364424135,0.07924131339164282,1.0241614981564617,11.833957055039944,0.9560147061993611,0.02746337426258772,0.4688784089702049,36.28364431575939,18.982682920921526,25.187992120323823,11.819251143100779,1.192924246464346,1.0
KO11,A,106,1.4430942867695524,11.84029257825172,3.0792569237988716,0.11394645784253243,2.4481863837018882,13.406706577658621,1.2683841581702517,0.02028405608439518,0.13863490167185896,48.73566385200613,9.546500309342054,2.5621618883510244,1.0560289718797056,12.338456151879672,1.0
KO11,A,107,0.5878063803255539,10.811120884264032,2.714629446695148,0.109435732466451,0.802343824278389,9.103974855641868,0.6242031569226907,0.03825139035349754,0.35126927239825106,39.540012912373655,23.900809468367623,5.60033565954778,2.242000427443128,5.025744551783485,1.0
KO11,A,108,1.1731941156478014,6.828121338627955,3.547313374381189,0.12294346911661118,2.351047363532345,14.899261322699417,0.6760988721186197,0.019643282951044144,0.2194131949479846,45.507829794244465,13.10162296076631,6.393980277050679,2.8447425546664316,10.030809688788702,1.0
KO11,A,109,0.9048894826918497,7.10535079092277,4.375641111266057,0.07016346775094669,2.522282840982613,13.622735464895989,0.913107713488865,0.010636197150696629,0.31257031342663505,41.86410276114142,16.817122380592213,11.228701026745682,5.106281324190268,7.736805077015315,1.0
KO11,A,110,1.3490061797381425,11.039272237901702,5.569737438797924,0.13497260760147495,1.6359348554969764,9.309742621923176,1.38984638597422,0.03641236419841857,0.0881570399579349,50.90720146147736,6.438918390574042,1.3096705564345317,0.5103859181707217,11.534002836761118,1.0
KO11,A,111,0.5434042266155722,13.984814308386323,5.342872537749022,0.12385325967285789,1.8784250874080959,10.036483988953314,0.40389501467717515,0.021324484734572074,0.3726194509457353,39.22768101835225,21.258522833274533,11.507218300137078,5.154197117043988,4.646106137563143,1.0
KO11,A,112,1.4868587967221352,12.779100234945108,4.219292032027906,0.1155707077565956,2.430287978810793,13.85151578604659,1.1458578710231762,0.017483164251357083,0.08559190296850472,51.04146939962826,6.124826497542945,1.4508029405782936,0.5842609215570961,12.712642711974256,1.0
KO11,A,113,0.8342749677224819,7.31045730252736,4.54242929102338,0.1151731118478628,1.135708061067358,9.154603876345053,1.3971919566698328,0.013694522795391158,0.3053294105139391,41.666573926311436,19.725315007990872,6.491629072424909,2.7568755904787317,7.133050974027221,1.0
KO11,A,114,0.6880951071018259,10.676133114878562,4.842398356364539,0.06695659679181226,0.9189093481008936,14.235014469178239,1.331145188292916,0.02672814634491337,0.3299001110990611,40.4685131084382,22.488884063001993,5.2048734835473125,2.0769925922625383,5.883213165720612,1.0
KO11,A,115,0.7561242657256793,6.748827837868734,3.6178050649474724,0.09853170498383912,1.7909794620558257,15.305375292268014,0.6092173799027963,0.022814288937737636,0.3551249670267193,40.00348606121007,19.793968791363117,11.72809651514044,5.290532371263581,6.464862471954557,1.0
KO11,A,116,0.548289585598906,13.078528448941976,5.30593813755039,0.13218041860007412,2.0913475811913482,15.010891950929816,0.4865066502679607,0.02536966024394758,0.37881620901360025,39.09139765163666,20.71610611807859,12.960042078759525,5.8686589262538185,4.687875956870646,1.0
KO11,A,117,0.8929991914271639,7.191280206829527,4.784289881900037,0.13262717369217142,1.1492178338069288,14.777625605757304,1.390237463737813,0.028331391602135797,0.28028050785598235,42.697451392776074,18.328026276262417,5.7746405507989795,2.4388609906199847,7.635143086702251,1.0
KO11,A,118,0.1619582524781734,8.234672057530478,4.394347112067649,0.0977847271645799,1.17808697529247,15.710542326846532,1.021526715357775,0.019273440381578966,0.4620768141788572,36.4990789734741,19.13459365762182,24.21397644249706,11.344913834416138,1.3847430586883824,1.0
KO11,A,119,1.1335962993314452,6.484564162847345,4.061783938777127,0.10146350136392668,2.4080772006252325,14.62971424479187,1.3390122229832353,0.036129757444492226,0.2230058414764623,45.40932476788852,12.906755950082621,7.071786139449676,3.173566688474795,9.692248359283859,1.0
KO11,A,120,0.7036849814284225,13.58929654011975,4.760321946099909,0.0782217596093519,2.782150454101363,12.901536403714758,0.47671880566432023,0.031107493413509095,0.35714260002113274,40.0013826116099,19.48207724318736,12.301985044067623,5.574915918163961,6.0165065912130125,1.0
KO11,A,121,0.7148275100544306,9.777603547981094,2.8839503326891314,0.11852828621867764,1.079510536656065,15.282844062811996,1.1136607667625003,0.013263997751724422,0.342077494389817,40.03225545523065,22.606582078314002,6.41709723330597,2.663430947984647,6.11177521096538,1.0
KO11,A,122,0.6535790394972836,11.46212415209645,3.3555398045005975,0.11013829232230507,0.9812735878228649,15.765927499552273,0.9855940210484342,0.03543623035630416,0.34214002690818707,39.95589981066762,23.133408262664872,5.686806104782257,2.2994720136990816,5.588100787701774,1.0
KO11,A,123,1.251907278543656,13.786164096379295,4.141103777483234,0.06615143711502389,1.3484799585959761,15.753931050430396,1.106673248872585,0.023779438956243223,0.15875123938689967,47.76483495038872,11.681249271216037,1.7119693716974649,0.6002387624569491,10.703807231548257,1.0
KO11,A,124,0.4437414879205146,8.998792604668223,4.276559076622536,0.08923785590729977,2.7760647766042483,13.365659356609584,0.4243987503245701,0.03389365755286759,0.43706184456568004,37.33819614929689,19.16147467581696,21.483982815173942,10.024914231351486,3.7939897217204,1.0
KO11,A,125,0.4896354006175346,8.639383123257264,4.206085638521458,0.13966642505296561,1.5775944214996707,13.457914599365512,0.4457855401691069,0.02978224258318643,0.39348774024399624,38.5587119177566,20.95033708497732,14.243831585847555,6.485516731381178,4.186382675279921,1.0
KO11,A,126,1.3286521004639402,11.131529129819516,4.679270549158193,0.12228924552085817,2.394812858886895,11.491118258518155,1.0793694281780222,0.03935941156893989,0.11928871112878144,49.60919078311117,8.095930264856133,2.432920097056409,1.0220832174287788,11.359975458966689,1.0
KO11,A,127,0.7433661754774901,10.989350139897518,4.101889940237599,0.07975563868460883,1.706530277843311,13.067685285727073,0.41337133026427614,0.03066981247416426,0.3362370236021617,40.523084540083836,20.69648100435676,8.362575060454617,3.6471416863355026,6.355780800332541,1.0
KO11,A,128,0.5326586101225234,6.669999341517411,3.9426048539822096,0.08528581558902407,2.0034368984357407,11.956237280013852,1.2777899233402241,0.0322996869564291,0.4124700909896295,38.066837160785795,19.88786267520539,17.788795961649598,8.221783269439713,4.554231116547575,1.0
KO11,A,129,1.2079154655687319,8.373859714452522,5.599805709575611,0.08662506896422995,1.976156816644984,10.782989894011003,0.8999396604427561,0.021526951452548494,0.1433131004550308,48.624426892753974,9.3777921268949,3.2140032444378237,1.3733678936916394,10.327677230612657,1.0
KO11,A,130,1.1188098110320188,12.124954790994568,5.2496991174252,0.09710221581698938,2.6397046314570556,10.075695122101632,1.0159725517952811,0.015998964829407644,0.18914369839470538,46.706776793560955,11.956327007484939,4.627215875942863,2.0071367018216746,9.56582388432376,1.0
KO11,A,131,0.9379003644947039,8.16163787841143,5.841664370027299,0.06250296894493815,0.8740279677093316,9.42753353118627,0.43893308809435605,0.022213024428178695,0.24260297165493538,44.193872405648975,16.938110627208047,3.4725275228533383,1.3562545926968002,8.019048116429719,1.0
KO11,A,132,1.391933578620832,7.711093725101167,2.735935538292761,0.0643307159527695,2.5683003045204,15.995084639669663,1.0896157590996376,0.018972087352556434,0.17932498786447384,47.1369069764925,11.194137647146379,4.6470492504683785,2.0313400102226837,11.901032097208114,1.0
KO11,A,133,0.8826053589509963,12.379587989672675,3.4791810966858407,0.08197100194385003,1.0980756679719,12.268237018305339,1.2864938840767175,0.03426168696392771,0.29520969530196933,41.86414174407708,20.771027546918116,3.9093004798911757,1.4855142625227211,7.5462758190310195,1.0
KO11,A,134,0.5579522284262401,7.799421606779797,3.815362595359927,0.12943895781162956,2.74115054546263,13.26481027639634,0.5174366626065905,0.010967930524856803,0.4170422755749823,38.00733395020344,19.16432148531729,19.336165558266487,8.986357613669547,4.770491553044353,1.0
KO11,A,135,1.2548849332271403,12.458598938247746,5.362202289660699,0.06346757906359662,2.419206187184537,13.76845948592934,0.6655811016020163,0.031739042349959876,0.12920178913902325,49.20287274533693,8.723757589395694,2.5504358508984932,1.0681635082104939,10.72926617909205,1.0
KO11,A,136,0.07878394677766673,7.639116679162954,5.513635051933653,0.10242103039612922,2.3200391280008272,10.35165312141777,1.2919599542239473,0.027909163889435887,0.5329489819619653,34.13821739224266,17.980251066945847,33.970324786130554,16.091068341848672,0.6736027449490506,1.0
KO11,A,137,0.8765625370667596,8.576463040087763,4.026930730607216,0.13717820795640878,0.9041021092150917,10.922433467082845,1.1412024182938172,0.031384819887441434,0.2888391507596798,42.16859358604334,19.974912289035935,4.431094818385515,1.756159933253628,7.494609691920795,1.0
KO11,A,138,1.0938834872011665,12.111747286022398,4.3555259551283205,0.06455699389370598,2.1891837267825887,10.934026290320173,1.326729588085561,0.014515891353548645,0.22072484602821774,45.298208009188116,14.387786568664977,4.649502098527943,1.9687293687256289,9.352703815569974,1.0
KO11,A,139,0.4728260629650959,8.723392770892474,2.5020816829379537,0.07636956016021818,2.5137566649238847,11.649252430670504,1.120055850702195,0.02413386627910994,0.43127941211600196,37.469680221784,19.677455203001415,20.095950602468218,9.342134584993733,4.0426628383515695,1.0
KO11,A,140,0.00886123807197393,10.222218468405512,2.953544847133511,0.0878315910099001,1.4259836538052955,13.934555941698502,0.7136792584378586,0.016426104425580065,0.5498021078497509,33.532430263468754,17.99731165527867,35.885344185251675,17.017222746788896,0.07576358551537712,1.0
KO11,A,141,0.31677558653328297,11.312082391479429,4.658126827350941,0.09520184751953734,2.271829926658172,13.660270940053504,1.1208683790722263,0.03285948290842433,0.4439937744087383,37.079220019416724,19.396043922469868,21.873514980455255,10.207956417691221,2.70843126485957,1.0
KO11,A,142,0.9168704068187417,8.916988066688795,5.555642261208505,0.07041541679972937,2.1449263395988387,13.553094080174525,0.583718004706117,0.02850911261341229,0.272313031192756,43.31106105335104,16.180228239861176,7.744203134260694,3.434133146529636,7.839241978300241,1.0
KO11,A,143,0.13178424488807078,11.552903323624697,2.6131377473098123,0.07667216752226796,2.376015478330575,9.933596831735569,0.8624415252622223,0.01663689715272859,0.5050049407682888,35.11536622522028,18.189992393717674,30.428501819328996,14.37216707961109,1.1267552937930052,1.0
KO11,A,144,1.3681219681927739,12.801478829088047,2.7520078967917923,0.09462506720553278,0.9238020118512922,14.331890758171216,0.7534450127802816,0.010823741550144619,0.1689799295791978,47.24927876968695,12.761570337069015,1.3824668884960298,0.42407200726631056,11.697442828048217,1.0
KO11,A,145,0.39786940589945696,7.854908093652269,5.939308006598557,0.07241061297488244,1.4064854190566187,14.35749355670783,0.6419231635869215,0.017770872544202593,0.4115548135665323,37.986367542984475,20.82550221624964,16.287314421205043,7.474476909519487,3.401783420440357,1.0
KO11,A,146,0.5728021060384468,12.961947938892553,5.758276681530768,0.11829738398448897,0.9533817820491408,12.061635696625926,0.8301492778411654,0.020034274617666062,0.34300934805620453,39.93692184752787,23.133469719142923,5.736478881037102,2.3225808358339917,4.89745800662872,1.0
KO11,A,147,1.2039281471153822,13.724371291644584,4.827300568224093,0.08154085813482767,2.069422525779728,14.451381973787537,0.7915896475777666,0.020360517164806628,0.15982018787240498,47.822740923612784,11.073850643099586,2.6545716531074994,1.0700182293738616,10.293585657836518,1.0
KO11,A,148,0.3007625392717779,7.3470122251467,4.054320387702318,0.12779856699297573,2.694471584220005,9.814979284014532,0.7221550236783765,0.03153622310968602,0.4742041131132241,36.13906994331493,18.48331537228166,26.609743638435862,12.519855167736408,2.5715197107737007,1.0
KO11,A,149,0.5237509391534142,7.068530327852468,4.4729782560728015,0.1061863029761429,1.8763133815555908,14.85672664071268,0.8537389905993624,0.017270091005183848,0.4063210423460888,38.24511188977095,20.10966253945198,16.802891893471084,7.74012917746056,4.478070529761692,1.0
KO11,A,150,1.2603897139984883,10.750948827310065,5.745703287697744,0.11600218924353387,2.652391148329236,14.279599479022643,1.4041924106346158,0.03484214227757074,0.11856280449875736,49.696520288681,7.718597129012611,2.843404183517226,1.2276649926986103,10.776332054687076,1.0
KO11,A,151,0.9744363140176353,11.754618261922227,5.9851753496372115,0.09031465988499744,1.9113862849222063,14.688202516929152,1.3095720440301473,0.03346709135303624,0.23035467741122562,44.874657978013744,15.029930334997792,4.843361130873538,2.0513670925971894,8.331430484850783,1.0
KO11,A,152,1.155743348561849,6.549577258739061,3.426111652519787,0.07693228642669844,2.275781357272746,10.569495618908228,1.1580471929794223,0.03375979672312801,0.23477013383160986,44.88461134368287,13.83971294275198,7.02358301353088,3.130867722885358,9.881605630203808,1.0
KO11,A,153,0.7938268121369831,10.792034863684265,4.60597427367918,0.08275150544791302,2.501031753743918,10.48562363222503,1.2202621930329336,0.019820782106864422,0.3342753236013858,40.864287491966316,18.748885447435118,10.879159693813431,4.899409970493547,6.787219243771205,1.0
KO11,A,154,1.1917698985794571,6.081958548392931,5.843376867069697,0.08214922423502322,1.842611958015889,11.763354130654603,1.452856159552128,0.03078729986931346,0.14778798088595288,48.48720332534429,9.229597826936706,3.934002842158963,1.725028052495891,10.189632632854359,1.0
KO11,A,155,0.08984678010439943,7.489381406017651,2.645992064344186,0.1330260311642523,1.3633202782733758,14.02777781064012,1.1297936901664425,0.018775147481654767,0.5084135867724583,34.995984348402445,18.156204282663335,30.87779814923133,14.590477651901248,0.7681899698926151,1.0
KO11,A,156,1.071015194102052,7.82487591093501,2.688902998033678,0.10570813671527973,1.0740913514819277,14.394056460286173,1.3177753004215562,0.022970821667653095,0.2670281041003949,43.1386090572646,18.34121509984208,4.320254183010787,1.7339351131256353,9.157179909572545,1.0
KO11,A,157,0.328346081555785,7.434325012184993,5.153397403037294,0.12846423532503398,2.855360968320574,9.415978254587937,1.1335326438349624,0.03097267529649371,0.47025615614083,36.27453143489817,18.476399343211828,26.188862403952218,12.316501302147989,2.8073589973019617,1.0
KO11,A,158,1.2948186245699667,13.120180004997586,2.828139675233035,0.09230996316135254,1.942332188294672,14.057124281679076,1.1676226007950157,0.01536184719868568,0.19332974983256057,46.32086038105916,13.547211693054525,2.92829812125484,1.1536550185685943,11.070699240073214,1.0
KO11,A,159,0.463342472659336,12.500585173684653,4.963888619217592,0.12499863619153852,2.1335042726147915,13.204957363879053,0.8073802696975401,0.021151206774127178,0.40202274834022317,38.34755943679335,20.496796252643037,15.755883277003676,7.225690564869236,3.9615781412373225,1.0
KO11,A,160,0.4285091415630986,12.267091495974576,3.7812092056939095,0.0754145951695009,1.0095558958751507,13.520344154684448,1.253436754984615,0.010570086567627299,0.37604073429851986,38.839336144247355,23.253274053459485,9.027676727651219,3.911322032462389,3.663753160364493,1.0
KO11,A,161,1.2190205102696074,9.401184291565144,4.89616620803163,0.1375861663813927,2.0415416589343085,11.894063687728845,1.3683802598935637,0.03502804760035067,0.1528715732279847,48.17000136382363,10.14853563697522,3.2809256054653706,1.3929322667782802,10.422625362805144,1.0
KO11,A,162,0.17635667152642812,11.496054222302135,3.4001648180511066,0.06878543196488886,2.3983638025161245,13.691658037735532,1.212503344905992,0.03957302383080613,0.48857109022927303,35.66685890003621,18.40433955119658,28.256262681825955,13.316636660116691,1.5078495415509603,1.0
KO11,A,163,1.2739317910809194,10.195825395255348,5.591182738862123,0.06554225684868097,1.092808080192909,9.640030781771983,1.0945843298279718,0.027187402369259615,0.11362373265562947,49.771545082943206,8.378058394103771,1.357081671560286,0.4932816959454007,10.89211681374186,1.0
KO11,A,164,0.11597099524195137,10.426864512354234,3.0425404035202677,0.06047504371710601,2.7113596357207084,12.329892565666444,1.3499805990960552,0.03974279679903988,0.519546118079634,34.61266476309468,18.046679375085823,32.316696186713,15.28919348685731,0.9915520093186844,1.0
KO11,A,165,0.45288817122075264,10.329506334534424,2.5348839487221957,0.06583770907772063,2.2424112258436226,13.600437710036605,0.950365190534738,0.035760875848289006,0.42091943775647334,37.75360746052538,20.217891175732284,18.174768598826702,8.401084014189266,3.8721938639374356,1.0
KO11,A,166,0.8222967245342784,6.394111245185276,5.112415686754373,0.07875125896986221,1.9085892218997098,15.139502382019803,0.6907440129022457,0.0200858177994038,0.3229320108573436,41.35240690032045,17.940310802619276,10.802541705079065,4.878214485692829,7.03063699476808,1.0
KO11,A,167,1.0294984748812563,13.49392125693638,4.163586104364453,0.06734978557457957,1.0523236260485718,10.138265675214111,0.707095416089611,0.015200710528625955,0.2370594237851396,44.33074362587814,17.249416465361307,2.4628680405528485,0.8543963880582482,8.802211960234743,1.0
KO11,A,168,0.23354826308215465,8.834133786845761,2.928019585726889,0.08044044246637423,2.1720121246232105,10.829787271518589,0.8404891080867767,0.03553826869840864,0.4735124866811725,36.152073777576,18.698979374627793,26.149714878614414,12.291383031160164,1.9968376493524223,1.0
KO11,A,169,0.12358407955517811,6.611957746044756,4.147258026000686,0.08712438516089598,1.9268534502332861,15.056121525628235,0.5431306607855145,0.03272667156451449,0.5127979316136319,34.84465804065786,18.102106032772774,31.467776429636476,14.877295802005996,1.056643880196773,1.0
KO11,A,170,0.33312667026446163,10.863612810035326,2.9751657174277577,0.13139270542054488,0.8536434595262687,9.476503513728732,0.6808095884714009,0.028142296970187428,0.38489035090306056,38.59778247690637,22.81587649598317,10.632194789130114,4.697937300661366,2.848233030761147,1.0
KO11,A,171,1.3817442745539665,13.615877602709913,4.943564949228028,0.07462575707214367,2.0598020339307985,10.098080130100882,0.7456949659523071,0.028807196130768466,0.09482415513212951,50.6301740560887,6.871763550410828,1.37954079661867,0.5372028644618568,11.813913547436414,1.0
KO11,A,172,0.25775633857586344,12.210993002030202,4.239376229352479,0.10439285771852713,2.898192480205984,15.3927967249559,1.0557908691897855,0.013431360772894481,0.4726839803972138,36.188943108659814,18.632456594309343,26.156936152221803,12.296426001281178,2.203816694823632,1.0
KO11,A,173,0.22774794337369686,8.515462302486874,2.7786324178777124,0.09624288457219762,1.6010255653824448,13.028803343978149,1.0740155032482201,0.024998041687180582,0.4572473262787283,36.652103538392964,19.2051214895971,23.596281048300387,11.04502662457313,1.9472449158451082,1.0
KO11,A,174,0.4374562167330941,13.20750374727758,3.7655852386556408,0.10096999175426645,1.0392428814786892,12.990482207435292,0.5728443431174903,0.015681227627320774,0.3722867128460489,38.95645462647841,23.274488704420726,8.620954381617626,3.7148523523220245,3.740250653067955,1.0
KO11,A,175,0.265345980597952,6.68339246364943,3.125208152246718,0.10894799374713887,1.0011664036365298,12.123690298675985,0.6298753903942573,0.036724879904458496,0.42695018299489174,37.50179975740815,20.527587502124568,18.407208177287718,8.507024295644124,2.26870813411249,1.0
KO11,A,176,0.5826430750909196,7.893677077541827,4.520569240027711,0.12056704771706163,0.8892962829099642,9.610979156304792,0.45218894065808873,0.018672948732930274,0.35609124691410116,39.55374193371642,22.706644625194112,7.767989144750602,3.314862253984393,4.981598292027363,1.0
KO11,A,177,0.3697265735592846,11.988705565905661,5.784049147769762,0.08444735963327146,1.7816217238229828,11.078792519095897,0.6007536346236371,0.022304822409265082,0.4141178064620082,37.937155683757425,20.60481212248838,16.858690073924173,7.755742524571741,3.161162203931883,1.0
KO11,A,178,0.052116434450365054,11.792297264239052,4.50549466874253,0.07431790022336703,1.564531624306784,13.193360589434572,0.8839400056672495,0.0379589952825549,0.5271738970345395,34.34564961363412,18.024541877678566,33.21446052920401,15.723881919542622,0.4455955145506213,1.0
KO11,A,179,0.7718726101465363,9.919949734802671,3.4532737195232825,0.1299350867432748,2.4555580461452244,13.423224317546747,0.46132571256212096,0.01688061000599768,0.3506594438511581,40.217992332406375,19.36873440456449,11.836135255154545,5.355506153595126,6.599510816752884,1.0
KO11,A,180,1.3161068282122508,8.331854482280447,4.4416260691559275,0.11091375885382937,1.38940908784246,9.333565441286108,1.3010688716631027,0.038153312831913984,0.12932747824300495,49.11134503671311,9.130483322864645,2.1189489677599966,0.8494700124104837,11.252713381214743,1.0
KO11,A,181,1.0449627090375353,10.496317678045251,3.170997488748212,0.11452151864736398,1.4863461202130268,15.845773045735477,1.4067846236008212,0.010079911064100682,0.26115824486070516,43.43208153264973,17.764822843301985,4.436728537602955,1.8012730944789124,8.934431162270927,1.0
KO11,A,182,1.3765157609237249,8.125472851121184,5.408101621271863,0.10754973370253393,2.1066558051959507,12.290764098707603,0.5896270682326514,0.021608179603762392,0.08702886675116032,51.03434791044773,5.9238690043674485,1.8361897428667249,0.7801709067696335,11.76920975589785,1.0
KO11,A,183,0.31386420366580214,12.422994877184923,3.8768666460653973,0.1304095881422112,1.5030446912538193,11.468029668189617,0.4103748415316317,0.013121844541970544,0.4143770359469135,37.89975814073472,20.798736085957554,16.62397778297968,7.638620909064161,2.6835389413426083,1.0
KO11,A,184,0.8298944050542008,6.439903201490517,2.5673051323228884,0.11140818297750689,1.583713975588274,9.74706909407896,0.7666586768108228,0.027806433760592233,0.3458292073422881,40.23288717262433,20.25781334055572,10.14275776099683,4.5150588222555905,7.095597163213418,1.0
KO11,A,185,0.1710329387096031,6.148035240404826,3.5857044404489486,0.12338547028587261,2.766101755394721,12.584744804468913,0.5797686804065139,0.012470260797942351,0.5148855290751936,34.77117112868309,18.033149870312382,31.84058733745115,15.059795201443032,1.4623316259671064,1.0
KO11,A,186,0.14649541707049304,7.5438085136165345,5.080368572047396,0.1354760507078314,1.8304576903779957,12.083510058947335,0.5664482450524106,0.01913387265058145,0.4969853102950458,35.382698893303974,18.261049600964046,29.442717334072096,13.894202128404746,1.2525358159527156,1.0
KO11,A,187,1.227246882219507,12.015694763716873,4.493118534569528,0.11326535668005978,2.2027539954920727,11.582398719797702,1.084302161352488,0.022484492202672797,0.16077910209720697,47.80750432868123,10.875951731157063,3.0883368820571033,1.2842187257121718,10.492960842976785,1.0
KO11,A,188,0.48216116710636847,8.676611950411422,5.33061832583115,0.06306733229631806,1.264073832572616,11.062984148778298,1.0290161958492448,0.029825558726373796,0.38596927989119567,38.705258908746444,21.805864489799365,12.153199767256506,5.453867992672808,4.12247797875945,1.0
KO11,A,189,0.3580116987173272,9.219876663845215,5.982356635038709,0.13335069360314997,1.3147475548444099,12.815779408722037,0.727367937655869,0.03859642056465004,0.40616025631189445,38.13753742953195,20.984366037394924,15.524571419014224,7.1036670830001,3.0610000240331474,1.0
KO11,A,190,0.8490180344484428,9.805374676532523,2.9992997417029517,0.09264748591126787,2.6915668891419173,15.496048046698398,1.24954225361579,0.015545799151405266,0.3450785544063117,40.46280344763958,18.97766710451371,11.758939324441721,5.321532530788675,7.259104194534187,1.0
KO11,A,191,1.0552109859661387,12.534615138527965,5.95904992507902,0.11961603800394911,2.95294019965457,11.266734542355092,1.1607979409353235,0.023987088485996014,0.2018321753070286,46.23134040775085,12.259453364226912,5.6125921582777485,2.4793108496471095,9.022053930010486,1.0
KO11,A,192,1.3639553930124442,10.04268666675391,2.697793404919914,0.1129846908788738,2.1300964599628833,15.554968265602746,0.8361801433680415,0.03238745055684007,0.1784639926097272,47.01931119482976,12.098000120931351,3.3812080115836554,1.4051399388216688,11.661818610256399,1.0
KO11,A,193,0.10599077127976159,13.28807916150755,2.6390818729941548,0.11060890035759297,1.998826037914428,14.732564445470214,1.3033796909041033,0.011220924827194329,0.5032938355944238,35.174217152386774,18.205704315056096,30.209904401547185,14.266058760420396,0.9062210944419617,1.0
KO11,A,194,1.0621078480540644,12.640706751239996,5.726410871049739,0.080085730561142,1.4528725574166317,15.252132426776821,0.5285077598578662,0.036979084533291046,0.19163354885015815,46.391449910984754,13.549209992086592,2.6837648736207353,1.0402506769633901,9.081022100862251,1.0
KO11,A,195,1.4557132181117245,8.298131196660007,3.982923937472016,0.09325584946167165,1.0600204590821898,12.987520692129486,1.1928246781286374,0.0233839596310617,0.1004587745436464,50.34124556838941,7.427035687445251,1.2934094331013974,0.4821558841604626,12.446348014855245,1.0
KO11,A,196,0.27544286721203565,13.665381610598072,5.289554953572084,0.06127538972120492,2.3452132601140194,10.749335168397382,0.8722965736610198,0.020725476779008732,0.45090452207739784,36.86394533957039,19.315727923073158,22.7028435869271,10.609893455415635,2.355036514662905,1.0
KO11,A,197,0.7281336991411764,9.573731698495155,5.694831831276103,0.08493765643122533,2.9448529162154955,10.961482113989955,0.41981165665508385,0.03339863087170033,0.35325140646579845,40.33616523338349,18.004921065651814,13.965580831751828,6.412604113568089,6.225543127657058,1.0
KO11,A,198,1.4545195486702545,6.016815270860211,3.6850961943628775,0.08403872405972199,1.208031886064085,14.965572821635945,1.4622358253407661,0.026351821135138308,0.11413758415568359,49.79397423869287,7.968681368835069,2.0561106274306806,0.8408111344071109,12.436142141130675,1.0
KO11,A,199,1.0210305594752835,12.358368370913784,3.7514063476556485,0.06397892791829184,1.5525361240572697,9.264144572565238,1.0363162263381496,0.020883472913576617,0.25586894109349795,43.65825927054346,17.538477454467024,4.101236762423003,1.6412354791997041,8.729811283513675,1.0
KO11,B,0,1.143680302457659,10.142898317324885,4.191858363362996,0.1245029807837296,2.7273704465599398,11.534429050876243,1.4713159711146826,0.02502448100270767,0.16900476989702173,47.09787388952091,11.350488109236718,4.927598616725284,2.2005297404124087,9.778466586012984,1.0
KO11,B,1,0.2020336984123124,11.182630876017276,3.5102009686075197,0.07230093156577343,1.9851972422705912,14.101587506830723,0.6638217616429862,0.03903449743625469,0.3817542589562139,38.75148779512484,16.784642601529388,22.17177269473042,10.473807450769987,1.7273881214252709,1.0
KO11,B,2,0.8667879603928206,11.708080087244415,4.014921411418089,0.09900167144175634,2.7924427068610322,15.658073769386476,0.7786097510515667,0.014705213990649491,0.2590030402260315,43.2219895931723,16.126320535442087,8.767107549624466,3.980552841072141,7.411037061358616,1.0
KO11,B,3,0.3485511705079271,11.625917939288048,5.138272389150734,0.0739001063951793,1.3521844202988444,11.236702714852,1.4787815715921844,0.02269392389287607,0.3284490041207928,40.35368552198377,19.09012893154326,12.642540761992677,5.807789112567226,2.980112507842777,1.0
KO11,B,4,0.28700231747318916,13.826097322260841,3.2872097988298763,0.07898587185514294,2.841895074810626,9.227507337725967,1.0078955304984927,0.026936830801061303,0.3741974364249479,39.00939687699871,16.91465709395441,21.090054665925862,9.946836302760332,2.453869814395768,1.0
KO11,B,5,0.05498676748006914,6.972648566072961,5.184837266788264,0.12014716173608875,1.3032199678021128,12.17646326016995,0.9784348818665769,0.01032264896971526,0.43118524968043925,37.001949139447106,15.961655219441484,29.42815996317116,14.010202911642521,0.4701368619545912,1.0
KO11,B,6,0.5964050430185366,10.951497288879438,3.2615052034079968,0.12248767568659147,0.974841566755546,15.434740556699044,0.87750025043945,0.037887015048971955,0.2851078134101738,41.615095486164506,20.65548106832461,5.638451006567616,2.383288044241763,5.099263117808488,1.0
KO11,B,7,1.2857918359522877,9.021965775343988,4.250218222863971,0.126483351736574,2.9809984514715753,10.644959001383418,1.1512128918205082,0.014035373495113438,0.1250744308082693,49.10257721203426,8.403149778811574,3.8078010575810186,1.7070672899159602,10.993520197392058,1.0
KO11,B,8,1.1101620905991025,6.457256727807196,3.9664304997354316,0.08630059632422857,1.3952179668446063,13.48783809829579,0.9624489712289631,0.016574363137500388,0.1832962085364753,46.34167072899844,13.03238740718891,4.267629652665652,1.8493124561028733,9.491885874622326,1.0
KO11,B,9,0.4261971894314577,9.665040499237643,3.6641040261733053,0.1360475641392136,1.811516513254749,9.95504123447472,0.5096127943460395,0.012194692887595913,0.334602967182817,40.23286531154903,18.29114097206152,14.543247314755762,6.746199118606164,3.6439859696389636,1.0
KO11,B,10,0.15672120578879825,6.29442629337801,4.41463932503131,0.08803439294004438,1.1096986539682436,13.103765158035616,0.5931335232932284,0.023293021998619833,0.38370319569166367,38.66938285860713,16.84596133174772,22.32352144664768,10.546107546155294,1.339966309494225,1.0
