chassis,variant,mc_idx,alpha,r_max,kd_max,beta_ATPM,Ka_r,Ki_r,PFL_inh_K,gamma_NADH,EtOH,peak_S,X_final,yield
WT,A,56,0.4874098622886678,10.868605771529804,5.554732644102344,0.1055165079051069,2.733225546953884,11.380161614081072,1.2828319715525636,0.0326693178041077,19.45550676132752,4.167354322568109,0.416182293082635,1.1448688776792046
WT,A,57,1.1299479181849916,7.4770239492474815,3.560664661131629,0.0997372902470846,2.9615806191443603,10.889535794888785,0.9472756180587693,0.0393946432888953,13.56599442406766,9.661054700481678,0.2419445942230261,1.3146122229087132
WT,A,58,0.3471678628329907,11.95080715968803,5.699976612478848,0.0761901266906884,2.11143694293118,10.209662747017491,1.120545964648299,0.0218821634291482,19.905740837475804,2.9682852272220703,0.4305078669681401,1.1360251512963646
WT,A,59,1.4415510445158382,8.211165061698969,3.9213845641462814,0.1102822249037055,0.9001778984819715,12.504344417457812,1.4532529258674307,0.0188274938156998,7.852845382655899,12.325261430610418,0.105648610633194,1.6019232729787751
WT,A,60,1.0438146685826657,10.581317065400068,4.797212019109638,0.0922784251387276,2.986715663001304,13.162078342907556,0.6471114760164307,0.0239109953103541,13.840193409663064,8.924615416381792,0.2373296749664196,1.3591746029835878
WT,A,61,0.2275588945280532,10.731181472876315,5.279413381380495,0.0798826757369152,1.870907656799196,11.529032104002743,0.74504694774244,0.0176252857877962,19.137240029021164,1.945628548214856,0.4586751755112434,1.041025599287991
WT,A,62,0.733876801775652,10.9982301819219,2.7943074088300044,0.1330391549208951,2.94996693196374,14.82066286971103,1.381411081381265,0.0343355197249536,19.482174553355392,6.274646655181824,0.3729417601748413,1.2522565140644792
WT,A,63,0.833715917095506,6.833351149487591,4.0476169984343935,0.0844722562007065,2.4624726314970267,13.104259796912114,0.5892921727557852,0.0222384251675252,17.886091269043686,7.128271091166576,0.3404265835271772,1.2572863251286035
WT,A,64,0.9052030470680226,8.89860559524231,2.975590718694315,0.1123175520541982,1.8946852892180648,11.617504917409915,1.3762663989162855,0.0192513150574561,19.29299077892096,7.739486052431593,0.3170323201624329,1.4126623697285356
WT,A,65,0.1438637323722212,13.869400944809213,2.5810964318961034,0.065019860040604,1.9656351756718449,11.09452967151085,0.9843080138283736,0.037685319140372,18.536030392224585,1.2300349117824916,0.4832312991123603,0.9675611519831372
WT,A,66,0.9303420580654456,9.5493113959861,3.796262094199708,0.0863092460497375,2.591223992533818,14.342340954622564,1.2039458058512205,0.0385911389855229,17.306694837411,7.954424596459559,0.3029295673351149,1.342397761837998
WT,A,67,0.4793783881986216,12.826199645153004,4.08964400154549,0.0689500749455516,2.4833208271414824,12.830832608986874,1.3259392050152434,0.0174623002769004,20.27463770051832,4.098685219098216,0.4116619488586772,1.1972151781235034
WT,A,68,1.0872345515541435,7.230357126378154,3.741594643628156,0.1296678492729886,1.0202743373147067,12.952276960110844,0.5339288116259931,0.0250071911066583,15.830485706705094,9.295855415787926,0.228697406972822,1.55094643182392
WT,A,69,0.2517410284087542,12.214859467636476,5.622895750387148,0.1106735415508365,1.3235126282388283,10.44619659107905,0.871054183850876,0.0266561372331301,20.51794482028156,2.1523857928948487,0.4226464774088145,1.1834873936839276
